DATE,YEAR,MO,DY,CITY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2022-04-17,2022,4,17,Thiruvananthapuram,5.9815,28.5,82.37,2.41
2022-04-18,2022,4,18,Thiruvananthapuram,5.6443,27.58,84.16,3.16
2022-04-19,2022,4,19,Thiruvananthapuram,1.6673,27.78,84.21,3.55
2022-04-20,2022,4,20,Thiruvananthapuram,6.6437,28.78,82.25,2.84
2022-04-21,2022,4,21,Thiruvananthapuram,6.4308,28.8,79.97,1.19
2022-04-22,2022,4,22,Thiruvananthapuram,5.5286,27.8,84.24,2.17
2022-04-23,2022,4,23,Thiruvananthapuram,6.2232,28.83,69.11,1.12
2022-04-24,2022,4,24,Thiruvananthapuram,6.9737,29.34,73.05,1.15
2022-04-25,2022,4,25,Thiruvananthapuram,6.3223,29.04,76.37,1.33
2022-04-26,2022,4,26,Thiruvananthapuram,6.3516,29.56,74.62,1.24
2022-04-27,2022,4,27,Thiruvananthapuram,6.0535,30.1,71.63,1.21
2022-04-28,2022,4,28,Thiruvananthapuram,6.0449,29.29,75.92,1.54
2022-04-29,2022,4,29,Thiruvananthapuram,5.6882,28.79,80.38,1.82
2022-04-30,2022,4,30,Thiruvananthapuram,5.8872,28.09,85.72,2.75
2022-05-01,2022,5,1,Thiruvananthapuram,4.9903,28.56,82.99,3.91
2022-05-02,2022,5,2,Thiruvananthapuram,5.5757,28.84,82.01,4.01
2022-05-03,2022,5,3,Thiruvananthapuram,5.8361,28.86,82.27,3.09
2022-05-04,2022,5,4,Thiruvananthapuram,5.1358,28.63,83.92,2.8
2022-05-05,2022,5,5,Thiruvananthapuram,5.1617,28.13,84.88,3.7
2022-05-06,2022,5,6,Thiruvananthapuram,5.2584,27.1,80.48,2.9
2022-05-07,2022,5,7,Thiruvananthapuram,6.053,28.35,80.23,3.7
2022-05-08,2022,5,8,Thiruvananthapuram,5.2385,28.6,82.67,4.22
2022-05-09,2022,5,9,Thiruvananthapuram,3.6043,28.09,85.7,4.6
2022-05-10,2022,5,10,Thiruvananthapuram,3.7452,27.96,86.05,4.51
2022-05-11,2022,5,11,Thiruvananthapuram,4.962,27.9,83.31,4.72
2022-05-12,2022,5,12,Thiruvananthapuram,5.7029,28.15,80.51,4.52
2022-05-13,2022,5,13,Thiruvananthapuram,4.0594,27.35,85.49,3.95
2022-05-14,2022,5,14,Thiruvananthapuram,3.6233,27.21,82.78,5.34
2022-05-15,2022,5,15,Thiruvananthapuram,3.833,26.8,85.04,5.5
2022-05-16,2022,5,16,Thiruvananthapuram,3.2736,27.25,88.03,5.14
2022-05-17,2022,5,17,Thiruvananthapuram,4.8041,27.34,88.06,4.43
2022-05-18,2022,5,18,Thiruvananthapuram,2.1413,27.16,86.76,4.8
2022-05-19,2022,5,19,Thiruvananthapuram,2.2745,26.81,88.22,3.88
2022-05-20,2022,5,20,Thiruvananthapuram,3.5978,27.04,92.04,3.3
2022-05-21,2022,5,21,Thiruvananthapuram,6.6154,27.0,90.71,4.03
2022-05-22,2022,5,22,Thiruvananthapuram,5.9923,27.11,89.56,4.06
2022-05-23,2022,5,23,Thiruvananthapuram,4.4042,26.86,91.08,3.68
2022-05-24,2022,5,24,Thiruvananthapuram,2.167,26.93,93.36,3.44
2022-05-25,2022,5,25,Thiruvananthapuram,5.8433,26.93,92.48,2.47
2022-05-26,2022,5,26,Thiruvananthapuram,4.8588,26.56,91.02,2.74
2022-05-27,2022,5,27,Thiruvananthapuram,6.2047,26.42,86.5,3.51
2022-05-28,2022,5,28,Thiruvananthapuram,5.9026,26.74,86.82,3.65
2022-05-29,2022,5,29,Thiruvananthapuram,5.3182,26.46,89.72,3.06
2022-05-30,2022,5,30,Thiruvananthapuram,5.7564,26.63,86.58,3.94
2022-05-31,2022,5,31,Thiruvananthapuram,5.2032,26.57,84.5,4.37
2022-06-01,2022,6,1,Thiruvananthapuram,5.6935,26.43,85.09,4.26
2022-06-02,2022,6,2,Thiruvananthapuram,5.8553,27.01,85.77,4.15
2022-06-03,2022,6,3,Thiruvananthapuram,5.8826,26.97,87.11,4.62
2022-06-04,2022,6,4,Thiruvananthapuram,5.4646,26.82,87.83,3.6
2022-06-05,2022,6,5,Thiruvananthapuram,5.7151,26.8,89.88,3.39
2022-06-06,2022,6,6,Thiruvananthapuram,4.8799,26.6,90.8,3.15
2022-06-07,2022,6,7,Thiruvananthapuram,3.611,26.83,86.15,3.28
2022-06-08,2022,6,8,Thiruvananthapuram,5.742,26.67,88.05,3.7
2022-06-09,2022,6,9,Thiruvananthapuram,6.2417,27.03,87.57,3.87
2022-06-10,2022,6,10,Thiruvananthapuram,3.8868,26.95,87.83,4.02
2022-06-11,2022,6,11,Thiruvananthapuram,4.3942,26.38,90.53,2.73
2022-06-12,2022,6,12,Thiruvananthapuram,4.0193,26.18,88.02,3.24
2022-06-13,2022,6,13,Thiruvananthapuram,6.4752,26.32,86.86,3.43
2022-06-14,2022,6,14,Thiruvananthapuram,6.3002,27.1,84.27,3.63
2022-06-15,2022,6,15,Thiruvananthapuram,3.6408,26.37,87.45,3.69
2022-06-16,2022,6,16,Thiruvananthapuram,5.6095,25.96,89.77,3.92
2022-06-17,2022,6,17,Thiruvananthapuram,5.3993,25.5,89.35,3.89
2022-06-18,2022,6,18,Thiruvananthapuram,5.1938,25.76,86.48,3.68
2022-06-19,2022,6,19,Thiruvananthapuram,5.3897,26.31,84.07,3.64
2022-06-20,2022,6,20,Thiruvananthapuram,4.9889,27.07,83.35,3.54
2022-06-21,2022,6,21,Thiruvananthapuram,5.3347,26.36,87.21,3.73
2022-06-22,2022,6,22,Thiruvananthapuram,5.1619,26.68,84.75,3.18
2022-06-23,2022,6,23,Thiruvananthapuram,5.2625,26.39,85.94,3.39
2022-06-24,2022,6,24,Thiruvananthapuram,4.8782,26.43,88.12,3.46
2022-06-25,2022,6,25,Thiruvananthapuram,4.861,26.4,86.15,4.66
2022-06-26,2022,6,26,Thiruvananthapuram,6.3835,26.91,85.78,3.71
2022-06-27,2022,6,27,Thiruvananthapuram,6.1325,26.94,85.58,3.89
2022-06-28,2022,6,28,Thiruvananthapuram,4.3898,26.57,86.78,4.4
2022-06-29,2022,6,29,Thiruvananthapuram,3.5599,26.37,87.89,4.73
2022-06-30,2022,6,30,Thiruvananthapuram,2.6638,26.29,87.38,5.03
2022-07-01,2022,7,1,Thiruvananthapuram,5.1665,26.39,86.88,5.15
2022-07-02,2022,7,2,Thiruvananthapuram,4.213,26.34,86.79,5.27
2022-07-03,2022,7,3,Thiruvananthapuram,1.1014,25.6,89.96,5.39
2022-07-04,2022,7,4,Thiruvananthapuram,4.3164,25.6,89.73,5.8
2022-07-05,2022,7,5,Thiruvananthapuram,2.9539,26.04,86.97,5.53
2022-07-06,2022,7,6,Thiruvananthapuram,4.1839,25.84,88.67,4.75
2022-07-07,2022,7,7,Thiruvananthapuram,3.4025,25.11,90.47,4.42
2022-07-08,2022,7,8,Thiruvananthapuram,5.7511,25.54,86.21,5.17
2022-07-09,2022,7,9,Thiruvananthapuram,4.3735,25.53,87.43,4.66
2022-07-10,2022,7,10,Thiruvananthapuram,3.3562,25.69,87.27,4.87
2022-07-11,2022,7,11,Thiruvananthapuram,5.4319,25.3,86.75,4.18
2022-07-12,2022,7,12,Thiruvananthapuram,4.9889,25.55,88.73,4.17
2022-07-13,2022,7,13,Thiruvananthapuram,5.747,25.74,91.15,4.44
2022-07-14,2022,7,14,Thiruvananthapuram,6.0732,26.15,89.77,4.53
2022-07-15,2022,7,15,Thiruvananthapuram,5.5898,26.09,90.97,3.59
2022-07-16,2022,7,16,Thiruvananthapuram,6.0391,25.82,92.96,2.79
2022-07-17,2022,7,17,Thiruvananthapuram,3.8942,26.06,91.92,3.26
2022-07-18,2022,7,18,Thiruvananthapuram,4.6466,25.44,87.76,5.48
2022-07-19,2022,7,19,Thiruvananthapuram,5.4478,25.7,87.74,4.43
2022-07-20,2022,7,20,Thiruvananthapuram,4.595,25.48,91.96,4.62
2022-07-21,2022,7,21,Thiruvananthapuram,5.8637,25.35,90.89,4.61
2022-07-22,2022,7,22,Thiruvananthapuram,4.2989,25.76,88.74,4.51
2022-07-23,2022,7,23,Thiruvananthapuram,5.6489,25.39,91.01,3.76
2022-07-24,2022,7,24,Thiruvananthapuram,5.088,25.36,90.37,3.57
2022-07-25,2022,7,25,Thiruvananthapuram,6.6046,25.81,89.9,4.05
2022-07-26,2022,7,26,Thiruvananthapuram,5.7173,25.61,87.66,4.45
2022-07-27,2022,7,27,Thiruvananthapuram,5.2584,25.58,89.18,2.76
2022-07-28,2022,7,28,Thiruvananthapuram,5.7132,26.07,87.55,2.28
2022-07-29,2022,7,29,Thiruvananthapuram,6.0487,27.28,83.19,1.75
2022-07-30,2022,7,30,Thiruvananthapuram,5.1199,26.25,88.82,3.08
2022-07-31,2022,7,31,Thiruvananthapuram,6.3494,25.84,89.57,3.64
2022-08-01,2022,8,1,Thiruvananthapuram,2.6978,25.57,89.98,6.18
2022-08-02,2022,8,2,Thiruvananthapuram,2.9916,24.99,90.46,7.01
2022-08-03,2022,8,3,Thiruvananthapuram,4.0099,25.5,90.16,5.84
2022-08-04,2022,8,4,Thiruvananthapuram,3.8088,25.45,90.45,6.64
2022-08-05,2022,8,5,Thiruvananthapuram,3.8861,26.0,86.46,5.67
2022-08-06,2022,8,6,Thiruvananthapuram,5.4703,25.31,92.76,3.29
2022-08-07,2022,8,7,Thiruvananthapuram,5.4533,25.3,93.21,3.38
2022-08-08,2022,8,8,Thiruvananthapuram,4.9042,25.34,93.51,3.55
2022-08-09,2022,8,9,Thiruvananthapuram,5.2032,25.37,92.23,4.02
2022-08-10,2022,8,10,Thiruvananthapuram,6.2542,25.59,89.85,3.53
2022-08-11,2022,8,11,Thiruvananthapuram,6.6754,25.77,90.81,3.42
2022-08-12,2022,8,12,Thiruvananthapuram,6.6725,25.9,88.83,3.13
2022-08-13,2022,8,13,Thiruvananthapuram,5.6863,26.36,87.81,3.18
2022-08-14,2022,8,14,Thiruvananthapuram,5.5207,25.99,87.82,3.83
2022-08-15,2022,8,15,Thiruvananthapuram,6.5419,25.98,88.83,3.81
2022-08-16,2022,8,16,Thiruvananthapuram,6.8513,26.06,90.05,3.04
2022-08-17,2022,8,17,Thiruvananthapuram,6.7327,26.12,88.24,3.09
2022-08-18,2022,8,18,Thiruvananthapuram,6.1426,26.2,90.6,3.72
2022-08-19,2022,8,19,Thiruvananthapuram,5.1691,26.15,88.68,3.71
2022-08-20,2022,8,20,Thiruvananthapuram,4.8994,25.8,89.53,4.08
2022-08-21,2022,8,21,Thiruvananthapuram,4.6404,25.94,89.99,3.66
2022-08-22,2022,8,22,Thiruvananthapuram,3.7927,25.72,90.82,4.4
2022-08-23,2022,8,23,Thiruvananthapuram,3.6994,25.27,88.27,4.33
2022-08-24,2022,8,24,Thiruvananthapuram,3.3281,25.36,88.13,4.13
2022-08-25,2022,8,25,Thiruvananthapuram,4.867,25.29,87.24,4.75
2022-08-26,2022,8,26,Thiruvananthapuram,4.2977,24.92,88.85,3.64
2022-08-27,2022,8,27,Thiruvananthapuram,2.5339,24.52,85.37,3.78
2022-08-28,2022,8,28,Thiruvananthapuram,6.6132,25.13,84.98,4.68
2022-08-29,2022,8,29,Thiruvananthapuram,4.2888,25.16,89.59,3.75
2022-08-30,2022,8,30,Thiruvananthapuram,5.0232,25.37,90.36,3.81
2022-08-31,2022,8,31,Thiruvananthapuram,3.0624,25.22,91.04,2.29
2022-09-01,2022,9,1,Thiruvananthapuram,2.2865,25.02,89.55,3.28
2022-09-02,2022,9,2,Thiruvananthapuram,4.8715,25.4,90.09,3.46
2022-09-03,2022,9,3,Thiruvananthapuram,4.4616,25.57,92.04,2.92
2022-09-04,2022,9,4,Thiruvananthapuram,6.2856,25.97,92.78,3.31
2022-09-05,2022,9,5,Thiruvananthapuram,4.0579,26.17,92.72,3.73
2022-09-06,2022,9,6,Thiruvananthapuram,5.8054,25.25,89.33,4.28
2022-09-07,2022,9,7,Thiruvananthapuram,3.3898,25.12,87.56,5.09
2022-09-08,2022,9,8,Thiruvananthapuram,5.0436,25.37,85.04,4.04
2022-09-09,2022,9,9,Thiruvananthapuram,6.1846,25.67,89.1,3.5
2022-09-10,2022,9,10,Thiruvananthapuram,5.6719,25.87,90.79,3.64
2022-09-11,2022,9,11,Thiruvananthapuram,6.0122,25.93,90.98,3.68
2022-09-12,2022,9,12,Thiruvananthapuram,6.0533,26.01,89.42,3.72
2022-09-13,2022,9,13,Thiruvananthapuram,6.4397,25.95,88.23,2.97
2022-09-14,2022,9,14,Thiruvananthapuram,6.2417,25.84,87.61,2.83
2022-09-15,2022,9,15,Thiruvananthapuram,6.6461,25.95,86.9,2.94
2022-09-16,2022,9,16,Thiruvananthapuram,6.6288,26.04,85.74,3.6
2022-09-17,2022,9,17,Thiruvananthapuram,6.2851,26.15,87.3,3.44
2022-09-18,2022,9,18,Thiruvananthapuram,6.3701,26.33,86.82,3.44
2022-09-19,2022,9,19,Thiruvananthapuram,5.3834,26.58,85.45,3.64
2022-09-20,2022,9,20,Thiruvananthapuram,5.9878,26.13,87.46,3.24
2022-09-21,2022,9,21,Thiruvananthapuram,6.8712,26.02,86.77,3.41
2022-09-22,2022,9,22,Thiruvananthapuram,6.8393,26.29,81.2,3.71
2022-09-23,2022,9,23,Thiruvananthapuram,6.6619,26.09,82.04,3.71
2022-09-24,2022,9,24,Thiruvananthapuram,6.7951,25.91,84.94,4.03
2022-09-25,2022,9,25,Thiruvananthapuram,6.9422,26.19,86.18,4.03
2022-09-26,2022,9,26,Thiruvananthapuram,5.6462,26.43,86.34,4.35
2022-09-27,2022,9,27,Thiruvananthapuram,6.719,26.39,83.35,4.51
2022-09-28,2022,9,28,Thiruvananthapuram,5.3239,26.27,85.71,3.98
2022-09-29,2022,9,29,Thiruvananthapuram,5.7228,26.01,87.91,3.17
2022-09-30,2022,9,30,Thiruvananthapuram,5.6798,25.99,87.79,3.69
2022-10-01,2022,10,1,Thiruvananthapuram,5.303,26.08,86.96,4.28
2022-10-02,2022,10,2,Thiruvananthapuram,5.4209,25.75,87.02,3.9
2022-10-03,2022,10,3,Thiruvananthapuram,4.6783,25.46,86.18,4.81
2022-10-04,2022,10,4,Thiruvananthapuram,5.4454,26.15,87.17,4.57
2022-10-05,2022,10,5,Thiruvananthapuram,4.7652,25.62,85.76,4.0
2022-10-06,2022,10,6,Thiruvananthapuram,4.7258,25.93,86.6,3.42
2022-10-07,2022,10,7,Thiruvananthapuram,4.8977,25.86,86.57,3.22
2022-10-08,2022,10,8,Thiruvananthapuram,6.4697,26.29,83.28,3.53
2022-10-09,2022,10,9,Thiruvananthapuram,4.7561,26.74,83.46,3.17
2022-10-10,2022,10,10,Thiruvananthapuram,5.2512,26.31,84.02,2.69
2022-10-11,2022,10,11,Thiruvananthapuram,6.348,27.46,78.68,1.18
2022-10-12,2022,10,12,Thiruvananthapuram,4.7611,26.97,83.54,2.77
2022-10-13,2022,10,13,Thiruvananthapuram,4.849,26.15,87.91,2.7
2022-10-14,2022,10,14,Thiruvananthapuram,5.6465,26.08,86.89,3.11
2022-10-15,2022,10,15,Thiruvananthapuram,6.0048,26.19,85.67,1.85
2022-10-16,2022,10,16,Thiruvananthapuram,5.0477,26.2,86.7,2.65
2022-10-17,2022,10,17,Thiruvananthapuram,2.4446,26.36,88.24,3.16
2022-10-18,2022,10,18,Thiruvananthapuram,2.1197,25.43,90.97,3.71
2022-10-19,2022,10,19,Thiruvananthapuram,4.6913,25.69,88.52,3.65
2022-10-20,2022,10,20,Thiruvananthapuram,4.7484,25.82,87.65,3.1
2022-10-21,2022,10,21,Thiruvananthapuram,3.3895,25.54,90.33,2.33
2022-10-22,2022,10,22,Thiruvananthapuram,5.9201,26.19,83.47,1.27
2022-10-23,2022,10,23,Thiruvananthapuram,5.0952,25.86,88.05,1.82
2022-10-24,2022,10,24,Thiruvananthapuram,3.421,26.02,89.54,2.92
2022-10-25,2022,10,25,Thiruvananthapuram,5.9638,26.38,86.71,2.58
2022-10-26,2022,10,26,Thiruvananthapuram,5.916,26.86,82.85,1.78
2022-10-27,2022,10,27,Thiruvananthapuram,5.6486,26.58,82.0,1.17
2022-10-28,2022,10,28,Thiruvananthapuram,6.2083,27.43,75.62,0.99
2022-10-29,2022,10,29,Thiruvananthapuram,5.8236,27.37,76.48,1.3
2022-10-30,2022,10,30,Thiruvananthapuram,4.571,26.73,81.84,1.41
2022-10-31,2022,10,31,Thiruvananthapuram,5.5274,26.69,83.43,1.35
2022-11-01,2022,11,1,Thiruvananthapuram,3.6826,25.41,91.73,3.13
2022-11-02,2022,11,2,Thiruvananthapuram,4.0644,25.46,89.02,2.56
2022-11-03,2022,11,3,Thiruvananthapuram,4.2624,25.52,87.56,2.3
2022-11-04,2022,11,4,Thiruvananthapuram,4.92,25.31,90.41,1.69
2022-11-05,2022,11,5,Thiruvananthapuram,3.9094,25.42,88.51,1.48
2022-11-06,2022,11,6,Thiruvananthapuram,5.8075,26.33,79.28,1.3
2022-11-07,2022,11,7,Thiruvananthapuram,5.8901,26.2,81.68,1.42
2022-11-08,2022,11,8,Thiruvananthapuram,3.1375,26.59,80.05,1.52
2022-11-09,2022,11,9,Thiruvananthapuram,4.9363,26.78,80.9,1.52
2022-11-10,2022,11,10,Thiruvananthapuram,5.2855,26.96,79.5,1.63
2022-11-11,2022,11,11,Thiruvananthapuram,3.1301,25.56,88.11,2.3
2022-11-12,2022,11,12,Thiruvananthapuram,4.4239,25.81,87.02,3.16
2022-11-13,2022,11,13,Thiruvananthapuram,4.6567,26.02,86.03,1.67
2022-11-14,2022,11,14,Thiruvananthapuram,2.1518,26.15,83.51,1.66
2022-11-15,2022,11,15,Thiruvananthapuram,3.9914,26.55,80.41,1.69
2022-11-16,2022,11,16,Thiruvananthapuram,3.774,26.72,77.84,0.88
2022-11-17,2022,11,17,Thiruvananthapuram,4.8878,26.3,80.5,1.02
2022-11-18,2022,11,18,Thiruvananthapuram,3.4274,26.72,72.3,1.46
2022-11-19,2022,11,19,Thiruvananthapuram,4.3982,26.21,74.25,2.05
2022-11-20,2022,11,20,Thiruvananthapuram,5.0518,26.14,74.31,1.94
2022-11-21,2022,11,21,Thiruvananthapuram,5.2829,26.61,71.62,1.68
2022-11-22,2022,11,22,Thiruvananthapuram,5.5507,26.19,78.78,2.67
2022-11-23,2022,11,23,Thiruvananthapuram,5.8502,25.74,75.48,3.12
2022-11-24,2022,11,24,Thiruvananthapuram,5.814,25.43,71.4,2.2
2022-11-25,2022,11,25,Thiruvananthapuram,5.7682,26.42,68.23,1.55
2022-11-26,2022,11,26,Thiruvananthapuram,5.5656,26.86,75.92,1.69
2022-11-27,2022,11,27,Thiruvananthapuram,5.4094,27.06,77.53,1.39
2022-11-28,2022,11,28,Thiruvananthapuram,5.6033,26.87,78.49,1.27
2022-11-29,2022,11,29,Thiruvananthapuram,4.4011,26.99,78.31,0.85
2022-11-30,2022,11,30,Thiruvananthapuram,3.4034,26.86,78.59,2.07
2022-12-01,2022,12,1,Thiruvananthapuram,4.9908,26.21,80.4,1.98
2022-12-02,2022,12,2,Thiruvananthapuram,5.0042,26.66,82.76,1.98
2022-12-03,2022,12,3,Thiruvananthapuram,3.7222,26.8,82.36,2.06
2022-12-04,2022,12,4,Thiruvananthapuram,4.2274,26.68,79.56,1.8
2022-12-05,2022,12,5,Thiruvananthapuram,4.3747,26.44,84.53,2.7
2022-12-06,2022,12,6,Thiruvananthapuram,4.7561,27.2,76.31,1.94
2022-12-07,2022,12,7,Thiruvananthapuram,2.9143,26.25,80.54,1.36
2022-12-08,2022,12,8,Thiruvananthapuram,2.6395,26.44,83.46,2.72
2022-12-09,2022,12,9,Thiruvananthapuram,2.1979,26.1,79.63,3.4
2022-12-10,2022,12,10,Thiruvananthapuram,4.0008,26.07,81.74,4.04
2022-12-11,2022,12,11,Thiruvananthapuram,2.6676,26.42,85.43,4.12
2022-12-12,2022,12,12,Thiruvananthapuram,3.9036,26.7,78.74,2.74
2022-12-13,2022,12,13,Thiruvananthapuram,5.6297,26.64,74.18,1.45
2022-12-14,2022,12,14,Thiruvananthapuram,5.0026,26.46,79.85,2.12
2022-12-15,2022,12,15,Thiruvananthapuram,5.785,26.23,80.23,2.32
2022-12-16,2022,12,16,Thiruvananthapuram,5.999,25.79,75.47,2.73
2022-12-17,2022,12,17,Thiruvananthapuram,5.4218,25.81,79.37,2.88
2022-12-18,2022,12,18,Thiruvananthapuram,4.9339,26.12,79.61,3.0
2022-12-19,2022,12,19,Thiruvananthapuram,3.2707,25.72,73.23,2.73
2022-12-20,2022,12,20,Thiruvananthapuram,4.6858,26.01,80.06,2.53
2022-12-21,2022,12,21,Thiruvananthapuram,5.0498,26.84,77.98,2.32
2022-12-22,2022,12,22,Thiruvananthapuram,4.0462,27.09,76.18,1.59
2022-12-23,2022,12,23,Thiruvananthapuram,5.5567,27.28,72.87,1.55
2022-12-24,2022,12,24,Thiruvananthapuram,5.1778,27.29,75.81,1.77
2022-12-25,2022,12,25,Thiruvananthapuram,4.6954,27.06,80.16,1.93
2022-12-26,2022,12,26,Thiruvananthapuram,4.0303,26.72,84.93,2.48
2022-12-27,2022,12,27,Thiruvananthapuram,4.7146,26.66,86.81,3.63
2022-12-28,2022,12,28,Thiruvananthapuram,4.3922,26.76,82.26,2.72
2022-12-29,2022,12,29,Thiruvananthapuram,5.376,26.52,80.08,3.82
2022-12-30,2022,12,30,Thiruvananthapuram,5.5913,26.0,75.17,3.07
2022-12-31,2022,12,31,Thiruvananthapuram,6.1118,25.92,73.59,2.72
2023-01-01,2023,1,1,Thiruvananthapuram,5.8786,25.91,72.43,2.03
2023-01-02,2023,1,2,Thiruvananthapuram,5.6098,25.28,73.76,3.2
2023-01-03,2023,1,3,Thiruvananthapuram,5.9892,25.37,72.78,2.78
2023-01-04,2023,1,4,Thiruvananthapuram,5.664,25.97,72.36,3.18
2023-01-05,2023,1,5,Thiruvananthapuram,5.837,26.03,71.1,2.83
2023-01-06,2023,1,6,Thiruvananthapuram,5.713,26.6,73.48,3.13
2023-01-07,2023,1,7,Thiruvananthapuram,5.7734,26.55,72.12,3.43
2023-01-08,2023,1,8,Thiruvananthapuram,5.4367,26.75,71.88,3.62
2023-01-09,2023,1,9,Thiruvananthapuram,5.2409,26.83,71.18,3.41
2023-01-10,2023,1,10,Thiruvananthapuram,5.6474,26.09,64.63,3.05
2023-01-11,2023,1,11,Thiruvananthapuram,6.0554,25.78,64.36,2.53
2023-01-12,2023,1,12,Thiruvananthapuram,5.0244,25.6,63.75,2.29
2023-01-13,2023,1,13,Thiruvananthapuram,5.7698,26.1,62.6,2.15
2023-01-14,2023,1,14,Thiruvananthapuram,5.8073,26.06,63.24,1.8
2023-01-15,2023,1,15,Thiruvananthapuram,5.736,26.52,63.06,1.82
2023-01-16,2023,1,16,Thiruvananthapuram,5.7811,26.87,63.52,1.76
2023-01-17,2023,1,17,Thiruvananthapuram,5.4091,26.99,69.82,2.4
2023-01-18,2023,1,18,Thiruvananthapuram,6.0163,26.34,65.77,3.66
2023-01-19,2023,1,19,Thiruvananthapuram,6.1925,26.06,62.63,3.08
2023-01-20,2023,1,20,Thiruvananthapuram,6.3413,25.94,65.2,3.27
2023-01-21,2023,1,21,Thiruvananthapuram,5.9993,26.47,63.37,2.52
2023-01-22,2023,1,22,Thiruvananthapuram,4.789,26.04,64.83,3.25
2023-01-23,2023,1,23,Thiruvananthapuram,5.0774,27.1,68.99,2.16
2023-01-24,2023,1,24,Thiruvananthapuram,3.4303,25.82,80.14,2.37
2023-01-25,2023,1,25,Thiruvananthapuram,5.7821,26.97,71.83,1.96
2023-01-26,2023,1,26,Thiruvananthapuram,5.5742,26.73,65.81,2.13
2023-01-27,2023,1,27,Thiruvananthapuram,5.562,26.96,62.32,1.97
2023-01-28,2023,1,28,Thiruvananthapuram,6.2779,26.93,61.44,2.13
2023-01-29,2023,1,29,Thiruvananthapuram,5.5759,26.73,63.37,2.15
2023-01-30,2023,1,30,Thiruvananthapuram,4.8648,26.95,72.91,2.25
2023-01-31,2023,1,31,Thiruvananthapuram,4.2797,27.05,76.33,2.21
2023-02-01,2023,2,1,Thiruvananthapuram,4.8384,26.14,69.84,1.63
2023-02-02,2023,2,2,Thiruvananthapuram,3.0931,27.22,70.95,2.2
2023-02-03,2023,2,3,Thiruvananthapuram,3.2189,26.57,75.92,2.14
2023-02-04,2023,2,4,Thiruvananthapuram,4.3872,27.34,75.74,2.03
2023-02-05,2023,2,5,Thiruvananthapuram,6.1966,27.99,63.31,1.52
2023-02-06,2023,2,6,Thiruvananthapuram,5.1269,27.6,61.84,1.83
2023-02-07,2023,2,7,Thiruvananthapuram,5.8908,27.8,64.17,1.73
2023-02-08,2023,2,8,Thiruvananthapuram,5.9688,28.05,63.93,1.62
2023-02-09,2023,2,9,Thiruvananthapuram,6.1423,27.41,65.69,1.62
2023-02-10,2023,2,10,Thiruvananthapuram,5.7012,27.52,62.41,2.05
2023-02-11,2023,2,11,Thiruvananthapuram,5.8346,27.1,63.07,1.86
2023-02-12,2023,2,12,Thiruvananthapuram,6.5345,27.64,56.73,1.79
2023-02-13,2023,2,13,Thiruvananthapuram,6.8614,27.0,59.5,2.31
2023-02-14,2023,2,14,Thiruvananthapuram,6.8602,27.16,60.05,2.04
2023-02-15,2023,2,15,Thiruvananthapuram,6.8191,27.46,59.44,1.71
2023-02-16,2023,2,16,Thiruvananthapuram,6.8854,27.43,58.2,2.45
2023-02-17,2023,2,17,Thiruvananthapuram,6.852,27.13,63.13,2.73
2023-02-18,2023,2,18,Thiruvananthapuram,7.0186,27.46,63.38,2.03
2023-02-19,2023,2,19,Thiruvananthapuram,6.8986,28.25,62.09,1.69
2023-02-20,2023,2,20,Thiruvananthapuram,6.438,28.61,64.66,1.97
2023-02-21,2023,2,21,Thiruvananthapuram,6.575,28.99,61.18,1.81
2023-02-22,2023,2,22,Thiruvananthapuram,6.3509,28.64,54.5,2.1
2023-02-23,2023,2,23,Thiruvananthapuram,6.9696,27.48,59.93,2.79
2023-02-24,2023,2,24,Thiruvananthapuram,7.0138,28.2,62.73,2.24
2023-02-25,2023,2,25,Thiruvananthapuram,6.7649,28.88,58.1,2.26
2023-02-26,2023,2,26,Thiruvananthapuram,7.2343,28.01,55.99,3.11
2023-02-27,2023,2,27,Thiruvananthapuram,7.2314,27.76,55.36,2.67
2023-02-28,2023,2,28,Thiruvananthapuram,6.1507,28.05,64.56,2.43
2023-03-01,2023,3,1,Thiruvananthapuram,5.9196,28.45,67.7,4.17
2023-03-02,2023,3,2,Thiruvananthapuram,6.3845,28.67,64.28,3.37
2023-03-03,2023,3,3,Thiruvananthapuram,6.942,28.61,55.68,3.11
2023-03-04,2023,3,4,Thiruvananthapuram,6.6312,28.68,60.69,3.32
2023-03-05,2023,3,5,Thiruvananthapuram,5.8118,28.76,67.25,3.28
2023-03-06,2023,3,6,Thiruvananthapuram,6.7591,28.8,64.1,2.71
2023-03-07,2023,3,7,Thiruvananthapuram,6.9523,28.58,63.65,2.32
2023-03-08,2023,3,8,Thiruvananthapuram,6.7546,29.19,65.23,3.3
2023-03-09,2023,3,9,Thiruvananthapuram,6.8498,29.11,61.1,3.17
2023-03-10,2023,3,10,Thiruvananthapuram,6.1567,29.01,62.92,3.76
2023-03-11,2023,3,11,Thiruvananthapuram,6.2131,28.61,63.3,2.56
2023-03-12,2023,3,12,Thiruvananthapuram,6.8453,29.75,59.96,2.91
2023-03-13,2023,3,13,Thiruvananthapuram,6.84,29.88,63.22,3.14
2023-03-14,2023,3,14,Thiruvananthapuram,6.5395,29.49,61.47,2.58
